Id,Time,Value
2026352035,4/25/2016 10:53:00 AM,100
2026352035,4/25/2016 10:53:15 AM,100
2026352035,4/25/2016 10:53:30 AM,100
2026352035,4/25/2016 10:53:45 AM,100
2026352035,4/25/2016 10:54:00 AM,100
2026352035,4/25/2016 10:54:15 AM,100
2026352035,4/25/2016 10:54:30 AM,100
2026352035,4/25/2016 10:54:45 AM,100
2026352035,4/25/2016 10:55:05 AM,99
2026352035,4/25/2016 10:55:10 AM,98
2026352035,4/25/2016 10:55:25 AM,98
2026352035,4/25/2016 10:55:30 AM,97
2026352035,4/25/2016 10:55:35 AM,98
2026352035,4/25/2016 10:55:50 AM,98
2026352035,4/25/2016 10:56:05 AM,97
2026352035,4/25/2016 10:56:20 AM,97
2026352035,4/25/2016 10:56:35 AM,97
2026352035,4/25/2016 10:56:40 AM,99
2026352035,4/25/2016 10:56:45 AM,100
2026352035,4/25/2016 10:56:50 AM,98
2026352035,4/25/2016 10:57:00 AM,97
2026352035,4/25/2016 10:57:15 AM,97
2026352035,4/25/2016 10:57:30 AM,97
2026352035,4/25/2016 10:57:45 AM,97
2026352035,4/25/2016 10:58:00 AM,97
2026352035,4/25/2016 10:58:15 AM,97
2026352035,4/25/2016 10:58:30 AM,97
2026352035,4/25/2016 10:58:45 AM,97
2026352035,4/25/2016 10:59:00 AM,97
2026352035,4/25/2016 10:59:15 AM,98
2026352035,4/25/2016 10:59:30 AM,97
2026352035,4/25/2016 10:59:35 AM,98
2026352035,4/25/2016 10:59:40 AM,99
2026352035,4/25/2016 10:59:55 AM,99
2026352035,4/25/2016 11:00:00 AM,98
2026352035,4/25/2016 11:00:05 AM,99
2026352035,4/25/2016 11:00:10 AM,99
2026352035,4/25/2016 11:00:20 AM,98
2026352035,4/25/2016 11:00:30 AM,99
2026352035,4/25/2016 11:00:35 AM,98
2026352035,4/25/2016 11:00:40 AM,100
2026352035,4/25/2016 11:00:50 AM,101
2026352035,4/25/2016 11:01:00 AM,104
2026352035,4/25/2016 11:01:05 AM,105
2026352035,4/25/2016 11:01:10 AM,104
2026352035,4/25/2016 11:01:15 AM,103
2026352035,4/25/2016 11:01:20 AM,103
2026352035,4/25/2016 11:01:30 AM,103
2026352035,4/25/2016 11:01:40 AM,104
2026352035,4/25/2016 11:01:45 AM,102
2026352035,4/25/2016 11:01:55 AM,101
2026352035,4/25/2016 11:02:00 AM,97
2026352035,4/25/2016 11:02:15 AM,97
2026352035,4/25/2016 11:02:30 AM,97
2026352035,4/25/2016 11:02:45 AM,97
2026352035,4/25/2016 11:03:00 AM,97
2026352035,4/25/2016 11:03:15 AM,97
2026352035,4/25/2016 11:03:30 AM,97
2026352035,4/25/2016 11:03:45 AM,97
2026352035,4/25/2016 11:04:00 AM,97
2026352035,4/25/2016 11:04:15 AM,95
2026352035,4/25/2016 11:04:25 AM,98
2026352035,4/25/2016 11:04:30 AM,102
2026352035,4/25/2016 11:04:35 AM,105
2026352035,4/25/2016 11:04:40 AM,106
2026352035,4/25/2016 11:04:45 AM,107
2026352035,4/25/2016 11:04:50 AM,109
2026352035,4/25/2016 11:04:55 AM,111
2026352035,4/25/2016 11:05:00 AM,113
2026352035,4/25/2016 11:05:05 AM,116
2026352035,4/25/2016 11:05:10 AM,118
2026352035,4/25/2016 11:05:25 AM,121
2026352035,4/25/2016 11:05:30 AM,124
2026352035,4/25/2016 11:05:35 AM,125
2026352035,4/25/2016 11:05:45 AM,124
2026352035,4/25/2016 11:05:50 AM,122
2026352035,4/25/2016 11:06:00 AM,121
2026352035,4/25/2016 11:06:05 AM,119
2026352035,4/25/2016 11:06:20 AM,119
2026352035,4/25/2016 11:06:25 AM,117
2026352035,4/25/2016 11:06:30 AM,117
2026352035,4/25/2016 11:06:35 AM,118
2026352035,4/25/2016 11:06:50 AM,118
2026352035,4/25/2016 11:06:55 AM,116
2026352035,4/25/2016 11:07:00 AM,112
2026352035,4/25/2016 11:07:15 AM,112
2026352035,4/25/2016 11:07:30 AM,112
2026352035,4/25/2016 11:07:45 AM,112
2026352035,4/25/2016 11:08:00 AM,112
2026352035,4/25/2016 11:27:05 AM,112
2026352035,4/25/2016 11:27:10 AM,108
2026352035,4/25/2016 11:27:20 AM,106
2026352035,4/25/2016 11:27:30 AM,104
2026352035,4/25/2016 11:27:35 AM,102
2026352035,4/25/2016 11:27:40 AM,101
2026352035,4/25/2016 11:27:50 AM,97
2026352035,4/25/2016 11:28:00 AM,94
2026352035,4/25/2016 11:28:15 AM,94
2026352035,4/25/2016 11:28:30 AM,94
2026352035,4/25/2016 11:28:45 AM,94
2026352035,4/25/2016 11:28:50 AM,93
2026352035,5/2/2016 6:39:05 PM,70
2026352035,5/2/2016 6:39:15 PM,79
2026352035,5/2/2016 6:39:25 PM,106
2026352035,5/2/2016 6:39:30 PM,119
2026352035,5/2/2016 6:39:35 PM,122
2026352035,5/2/2016 6:39:45 PM,116
2026352035,5/2/2016 6:39:55 PM,114
2026352035,5/2/2016 6:40:00 PM,114
2026352035,5/2/2016 6:40:15 PM,114
2026352035,5/2/2016 6:40:30 PM,113
2026352035,5/2/2016 6:40:35 PM,111
2026352035,5/2/2016 6:40:40 PM,105
2026352035,5/2/2016 6:40:45 PM,104
2026352035,5/2/2016 6:40:50 PM,100
2026352035,5/2/2016 6:41:00 PM,100
2026352035,5/2/2016 6:41:15 PM,100
2026352035,5/2/2016 6:41:20 PM,94
2026352035,5/2/2016 6:41:35 PM,94
2026352035,5/2/2016 6:41:40 PM,92
2026352035,5/2/2016 6:41:45 PM,91
2026352035,5/2/2016 6:42:00 PM,91
2026352035,5/2/2016 6:42:10 PM,91
2026352035,5/2/2016 6:42:15 PM,91
2026352035,5/2/2016 6:42:30 PM,90
2026352035,5/2/2016 6:42:40 PM,89
2026352035,5/2/2016 6:42:45 PM,88
2026352035,5/2/2016 6:43:00 PM,88
2026352035,5/2/2016 6:43:15 PM,88
2026352035,5/2/2016 6:43:25 PM,89
2026352035,5/2/2016 6:43:35 PM,94
2026352035,5/2/2016 6:43:50 PM,94
2026352035,5/2/2016 6:44:05 PM,94
2026352035,5/2/2016 6:44:10 PM,92
2026352035,5/2/2016 6:44:15 PM,90
2026352035,5/2/2016 6:44:30 PM,87
2026352035,5/2/2016 6:44:45 PM,85
2026352035,5/2/2016 6:45:00 PM,85
2026352035,5/2/2016 6:45:05 PM,87
2026352035,5/2/2016 6:45:15 PM,90
2026352035,5/2/2016 6:45:20 PM,89
2026352035,5/2/2016 6:45:25 PM,88
2026352035,5/2/2016 6:45:35 PM,89
2026352035,5/2/2016 6:45:50 PM,89
2026352035,5/2/2016 6:46:05 PM,89
2026352035,5/2/2016 6:46:20 PM,89
2026352035,5/2/2016 6:46:35 PM,89
2026352035,5/2/2016 6:46:45 PM,88
2026352035,5/2/2016 6:46:50 PM,91
2026352035,5/2/2016 6:46:55 PM,92
2026352035,5/2/2016 6:47:00 PM,91
2026352035,5/2/2016 6:47:15 PM,91
2026352035,5/2/2016 6:47:20 PM,90
2026352035,5/2/2016 6:47:35 PM,90
2026352035,5/2/2016 6:47:50 PM,90
2026352035,5/2/2016 6:48:00 PM,91
2026352035,5/2/2016 6:48:05 PM,92
2026352035,5/2/2016 6:48:10 PM,97
2026352035,5/2/2016 6:48:15 PM,99
2026352035,5/2/2016 6:48:30 PM,101
2026352035,5/2/2016 6:48:45 PM,101
2026352035,5/2/2016 6:49:00 PM,102
2026352035,5/2/2016 6:49:05 PM,104
2026352035,5/2/2016 6:49:15 PM,105
2026352035,5/2/2016 6:49:20 PM,102
2026352035,5/2/2016 6:49:30 PM,101
2026352035,5/2/2016 6:49:35 PM,102
2026352035,5/2/2016 6:49:40 PM,100
2026352035,5/2/2016 6:49:45 PM,99
2026352035,5/2/2016 6:49:50 PM,96
2026352035,5/2/2016 6:49:55 PM,95
2026352035,5/2/2016 6:50:10 PM,92
2026352035,5/2/2016 6:50:15 PM,91
2026352035,5/2/2016 6:50:20 PM,92
2026352035,5/2/2016 6:50:25 PM,93
2026352035,5/2/2016 6:50:30 PM,94
2026352035,5/2/2016 6:50:35 PM,93
2026352035,5/2/2016 6:50:40 PM,95
2026352035,5/2/2016 6:50:50 PM,96
2026352035,5/2/2016 6:51:05 PM,97
2026352035,5/2/2016 6:51:10 PM,96
2026352035,5/2/2016 6:51:15 PM,97
2026352035,5/2/2016 6:51:30 PM,95
2026352035,5/2/2016 6:51:45 PM,96
2026352035,5/2/2016 6:51:55 PM,99
2026352035,5/2/2016 6:52:00 PM,100
2026352035,5/2/2016 6:52:05 PM,101
2026352035,5/2/2016 6:52:10 PM,100
2026352035,5/2/2016 6:52:15 PM,100
2026352035,5/2/2016 6:52:30 PM,100
2026352035,5/2/2016 6:52:35 PM,101
2026352035,5/2/2016 6:52:40 PM,102
2026352035,5/2/2016 6:52:45 PM,103
2026352035,5/2/2016 6:52:55 PM,102
2026352035,5/2/2016 6:53:00 PM,100
2026352035,5/2/2016 6:53:10 PM,101
2026352035,5/2/2016 6:53:20 PM,102
2026352035,5/2/2016 6:53:25 PM,102
2026352035,5/2/2016 6:53:30 PM,99
2026352035,5/2/2016 6:53:35 PM,92
2026352035,5/2/2016 6:53:40 PM,93
2026352035,5/2/2016 6:53:45 PM,83
2026352035,5/2/2016 6:53:50 PM,79
2026352035,5/2/2016 6:53:55 PM,78
2026352035,5/2/2016 6:54:05 PM,79
2026352035,5/2/2016 6:54:15 PM,78
2026352035,5/2/2016 6:54:30 PM,78
2026352035,5/2/2016 6:54:35 PM,76
2026352035,5/2/2016 6:54:50 PM,77
2026352035,5/2/2016 6:55:00 PM,79
2026352035,5/2/2016 6:55:15 PM,79
2026352035,5/2/2016 6:55:30 PM,79
2026352035,5/2/2016 6:55:45 PM,79
2026352035,5/2/2016 6:56:00 PM,79
2026352035,5/2/2016 6:56:10 PM,80
2026352035,5/2/2016 6:56:25 PM,81
2026352035,5/2/2016 6:56:35 PM,78
2026352035,5/2/2016 6:56:45 PM,77
2026352035,5/2/2016 6:56:50 PM,75
2026352035,5/2/2016 6:57:05 PM,75
2026352035,5/2/2016 6:57:20 PM,75
2026352035,5/2/2016 6:57:35 PM,75
2026352035,5/2/2016 6:57:50 PM,74
2026352035,5/2/2016 6:58:00 PM,73
2026352035,5/2/2016 6:58:05 PM,72
2026352035,5/2/2016 6:58:20 PM,75
2026352035,5/2/2016 6:58:35 PM,75
2026352035,5/2/2016 6:58:40 PM,76
2026352035,5/2/2016 6:58:50 PM,77
2026352035,5/2/2016 6:59:00 PM,79
2026352035,5/2/2016 6:59:05 PM,80
2026352035,5/2/2016 6:59:10 PM,80
2026352035,5/2/2016 6:59:15 PM,76
2026352035,5/2/2016 6:59:30 PM,76
2026352035,5/2/2016 6:59:45 PM,76
2026352035,5/2/2016 7:00:00 PM,76
2026352035,5/2/2016 7:00:15 PM,76
2026352035,5/2/2016 7:00:30 PM,76
2026352035,5/2/2016 7:00:45 PM,77
2026352035,5/2/2016 7:00:50 PM,78
2026352035,5/2/2016 7:00:55 PM,77
2026352035,5/2/2016 7:01:05 PM,76
2026352035,5/2/2016 7:01:20 PM,76
2026352035,5/2/2016 7:01:35 PM,76
2026352035,5/2/2016 7:01:45 PM,74
2026352035,5/2/2016 7:02:00 PM,74
2026352035,5/2/2016 7:02:05 PM,76
2026352035,5/2/2016 7:02:15 PM,75
2026352035,5/2/2016 7:02:20 PM,75
2026352035,5/2/2016 7:02:35 PM,75
2026352035,5/2/2016 7:02:50 PM,75
2026352035,5/2/2016 7:03:05 PM,75
2026352035,5/2/2016 7:03:20 PM,75
2026352035,5/2/2016 7:03:35 PM,75
2026352035,5/2/2016 7:03:45 PM,75
2026352035,5/2/2016 7:03:50 PM,77
2026352035,5/2/2016 7:03:55 PM,79
2026352035,5/2/2016 7:04:00 PM,80
2026352035,5/2/2016 7:04:10 PM,84
2026352035,5/2/2016 7:04:25 PM,84
2026352035,5/2/2016 7:04:35 PM,83
2026352035,5/2/2016 7:04:40 PM,84
2026352035,5/2/2016 7:04:55 PM,86
2026352035,5/2/2016 7:05:00 PM,88
2026352035,5/2/2016 7:05:10 PM,78
2026352035,5/2/2016 7:05:15 PM,77
2026352035,5/2/2016 7:05:25 PM,77
2026352035,5/2/2016 7:05:40 PM,77
2026352035,5/2/2016 7:05:55 PM,77
2026352035,5/2/2016 7:06:10 PM,77
2026352035,5/2/2016 7:06:25 PM,77
2026352035,5/2/2016 7:06:40 PM,74
2026352035,5/2/2016 7:06:45 PM,74
2026352035,5/2/2016 7:07:00 PM,75
2026352035,5/2/2016 7:07:15 PM,76
2026352035,5/2/2016 7:07:20 PM,77
2026352035,5/2/2016 7:07:25 PM,79
2026352035,5/2/2016 7:07:35 PM,81
2026352035,5/2/2016 7:07:40 PM,82
2026352035,5/2/2016 7:07:45 PM,83
2026352035,5/2/2016 7:07:50 PM,85
2026352035,5/2/2016 7:07:55 PM,86
2026352035,5/2/2016 7:08:00 PM,87
2026352035,5/2/2016 7:08:05 PM,89
2026352035,5/2/2016 7:08:20 PM,82
2026352035,5/2/2016 7:08:25 PM,80
2026352035,5/2/2016 7:08:40 PM,80
2026352035,5/2/2016 7:08:55 PM,79
2026352035,5/2/2016 7:09:10 PM,79
2026352035,5/2/2016 7:09:25 PM,80
2026352035,5/2/2016 7:09:30 PM,80
2026352035,5/2/2016 7:09:40 PM,80
2026352035,5/2/2016 7:09:45 PM,81
2026352035,5/2/2016 7:10:00 PM,81
2026352035,5/2/2016 7:10:15 PM,80
2026352035,5/2/2016 7:10:30 PM,80
2026352035,5/2/2016 7:10:45 PM,80
2026352035,5/2/2016 7:11:00 PM,80
2026352035,5/2/2016 7:11:10 PM,78
2026352035,5/2/2016 7:11:20 PM,75
2026352035,5/2/2016 7:11:35 PM,75
2026352035,5/2/2016 7:11:45 PM,75
2026352035,5/2/2016 7:11:50 PM,70
2026352035,5/2/2016 7:12:05 PM,70
2026352035,5/2/2016 7:12:20 PM,70
2026352035,5/2/2016 7:12:30 PM,71
2026352035,5/2/2016 7:12:45 PM,71
2026352035,5/2/2016 7:12:55 PM,73
2026352035,5/2/2016 7:13:05 PM,74
2026352035,5/2/2016 7:13:10 PM,75
2026352035,5/2/2016 7:13:20 PM,75
2026352035,5/2/2016 7:13:25 PM,76
2026352035,5/2/2016 7:13:30 PM,77
2026352035,5/2/2016 7:13:45 PM,77
2026352035,5/2/2016 7:14:00 PM,77
2026352035,5/2/2016 7:14:15 PM,77
2026352035,5/2/2016 7:14:30 PM,77
2026352035,5/2/2016 7:14:45 PM,77
2026352035,5/2/2016 7:15:00 PM,77
2026352035,5/2/2016 7:15:10 PM,78
2026352035,5/2/2016 7:15:20 PM,79
2026352035,5/2/2016 7:15:35 PM,79
2026352035,5/2/2016 7:15:40 PM,80
2026352035,5/2/2016 7:15:45 PM,79
2026352035,5/2/2016 7:15:50 PM,80
2026352035,5/2/2016 7:16:00 PM,81
2026352035,5/2/2016 7:16:15 PM,81
2026352035,5/2/2016 7:16:30 PM,81
2026352035,5/2/2016 7:16:45 PM,81
2026352035,5/2/2016 7:17:00 PM,81
2026352035,5/2/2016 7:17:15 PM,81
2026352035,5/2/2016 7:17:25 PM,80
2026352035,5/2/2016 7:17:40 PM,80
2026352035,5/2/2016 7:17:55 PM,80
2026352035,5/2/2016 7:18:10 PM,77
2026352035,5/2/2016 7:18:20 PM,80
2026352035,5/2/2016 7:18:30 PM,79
2026352035,5/2/2016 7:18:35 PM,79
2026352035,5/2/2016 7:18:50 PM,78
2026352035,5/2/2016 7:19:05 PM,78
2026352035,5/2/2016 7:19:20 PM,78
2026352035,5/2/2016 7:19:35 PM,78
2026352035,5/2/2016 7:19:50 PM,78
2026352035,5/2/2016 7:20:05 PM,78
2026352035,5/2/2016 7:20:20 PM,78
2026352035,5/2/2016 7:20:35 PM,78
2026352035,5/2/2016 7:20:50 PM,78
2026352035,5/2/2016 7:21:05 PM,78
2026352035,5/2/2016 7:21:10 PM,78
2026352035,5/2/2016 7:21:25 PM,78
2026352035,5/2/2016 7:21:40 PM,78
2026352035,5/2/2016 7:21:55 PM,78
2026352035,5/2/2016 7:22:10 PM,78
2026352035,5/2/2016 7:22:25 PM,78
2026352035,5/2/2016 7:22:40 PM,79
2026352035,5/2/2016 7:22:55 PM,79
2026352035,5/2/2016 7:23:10 PM,78
2026352035,5/2/2016 7:23:15 PM,79
2026352035,5/2/2016 7:23:20 PM,82
2026352035,5/2/2016 7:23:25 PM,83
2026352035,5/2/2016 7:23:40 PM,83
2026352035,5/2/2016 7:23:45 PM,83
2026352035,5/2/2016 7:24:00 PM,83
2026352035,5/2/2016 7:24:05 PM,82
2026352035,5/2/2016 7:24:10 PM,83
2026352035,5/2/2016 7:24:25 PM,83
2026352035,5/2/2016 7:24:40 PM,84
2026352035,5/2/2016 7:24:45 PM,86
2026352035,5/2/2016 7:24:50 PM,87
2026352035,5/2/2016 7:24:55 PM,89
2026352035,5/2/2016 7:25:00 PM,88
2026352035,5/2/2016 7:25:05 PM,89
2026352035,5/2/2016 7:25:15 PM,87
2026352035,5/2/2016 7:25:20 PM,85
2026352035,5/2/2016 7:25:25 PM,82
2026352035,5/2/2016 7:25:30 PM,81
2026352035,5/2/2016 7:25:45 PM,81
2026352035,5/2/2016 7:26:00 PM,81
2026352035,5/2/2016 7:26:10 PM,82
2026352035,5/2/2016 7:26:15 PM,83
2026352035,5/2/2016 7:26:25 PM,82
2026352035,5/2/2016 7:26:35 PM,83
2026352035,5/2/2016 7:26:45 PM,87
2026352035,5/2/2016 7:26:50 PM,86
2026352035,5/2/2016 7:27:05 PM,86
2026352035,5/2/2016 7:27:20 PM,86
2026352035,5/2/2016 7:27:35 PM,86
2026352035,5/2/2016 7:27:50 PM,86
2026352035,5/2/2016 7:28:05 PM,86
2026352035,5/2/2016 7:28:20 PM,86
2026352035,5/2/2016 7:28:35 PM,86
2026352035,5/2/2016 7:30:10 PM,86
2026352035,5/2/2016 7:30:25 PM,86
2026352035,5/2/2016 7:30:30 PM,85
2026352035,5/2/2016 7:30:35 PM,86
2026352035,5/2/2016 7:30:40 PM,87
2026352035,5/2/2016 7:30:45 PM,85
2026352035,5/2/2016 7:30:55 PM,86
2026352035,5/2/2016 7:31:05 PM,88
2026352035,5/2/2016 7:31:20 PM,88
2026352035,5/2/2016 7:31:25 PM,93
2026352035,5/2/2016 7:31:30 PM,93
2026352035,5/2/2016 7:31:45 PM,93
2026352035,5/2/2016 7:32:00 PM,93
2026352035,5/2/2016 7:32:15 PM,93
2026352035,5/2/2016 7:32:30 PM,93
2026352035,5/2/2016 7:32:45 PM,93
2026352035,5/2/2016 7:33:00 PM,93
2026352035,5/2/2016 7:33:15 PM,93
2026352035,5/2/2016 7:33:30 PM,93
2026352035,5/2/2016 7:33:45 PM,93
2026352035,5/2/2016 7:34:00 PM,93
2026352035,5/2/2016 7:34:15 PM,93
2026352035,5/2/2016 7:34:30 PM,93
2026352035,5/2/2016 7:34:45 PM,93
2026352035,5/2/2016 7:35:00 PM,93
2026352035,5/2/2016 7:35:15 PM,93
2026352035,5/2/2016 7:35:30 PM,93
2026352035,5/2/2016 7:46:05 PM,93
2026352035,5/2/2016 7:46:20 PM,93
2026352035,5/2/2016 7:46:30 PM,92
2026352035,5/2/2016 7:46:45 PM,92
2026352035,5/2/2016 7:47:00 PM,92
2026352035,5/2/2016 7:47:05 PM,92
2026352035,5/2/2016 7:47:10 PM,92
2026352035,5/2/2016 7:47:25 PM,92
2026352035,5/2/2016 7:47:30 PM,87
2026352035,5/2/2016 7:47:45 PM,86
2026352035,5/2/2016 7:47:50 PM,85
2026352035,5/2/2016 7:47:55 PM,86
2026352035,5/2/2016 7:48:10 PM,86
2026352035,5/2/2016 7:48:25 PM,86
2026352035,5/2/2016 7:48:40 PM,86
2026352035,5/2/2016 7:48:55 PM,86
2026352035,5/2/2016 7:49:10 PM,86
2026352035,5/2/2016 7:49:25 PM,86
2026352035,5/2/2016 7:49:40 PM,86
2026352035,5/2/2016 7:49:55 PM,86
2026352035,5/2/2016 7:50:10 PM,86
2026352035,5/2/2016 7:50:25 PM,86
2026352035,5/2/2016 7:50:40 PM,86
2026352035,5/2/2016 7:50:55 PM,86
2026352035,5/2/2016 7:51:10 PM,86
2026352035,5/2/2016 7:51:25 PM,86
2026352035,5/2/2016 7:51:40 PM,86
2026352035,5/2/2016 7:53:05 PM,86
2026352035,5/2/2016 7:53:15 PM,85
2026352035,5/2/2016 7:53:20 PM,84
2026352035,5/2/2016 7:53:30 PM,84
2026352035,5/2/2016 7:53:35 PM,84
2026352035,5/2/2016 7:53:45 PM,85
2026352035,5/2/2016 7:53:50 PM,84
2026352035,5/2/2016 7:53:55 PM,83
2026352035,5/2/2016 7:54:00 PM,82
2026352035,5/2/2016 7:54:15 PM,82
2026352035,5/2/2016 7:54:30 PM,82
2026352035,5/2/2016 7:54:45 PM,82
2026352035,5/2/2016 7:54:50 PM,81
2026352035,5/2/2016 7:55:00 PM,79
2026352035,5/2/2016 7:55:15 PM,79
2026352035,5/2/2016 7:55:30 PM,79
2026352035,5/2/2016 7:55:45 PM,79
2026352035,5/2/2016 7:56:00 PM,79
2026352035,5/2/2016 7:56:15 PM,79
2026352035,5/2/2016 7:56:30 PM,79
2026352035,5/2/2016 7:56:45 PM,79
2026352035,5/2/2016 7:57:00 PM,79
2026352035,5/2/2016 7:57:15 PM,79
2026352035,5/2/2016 7:57:30 PM,79
2026352035,5/2/2016 7:57:45 PM,79
2026352035,5/2/2016 7:58:00 PM,79
2026352035,5/2/2016 7:58:15 PM,79
2026352035,5/2/2016 8:00:10 PM,79
2026352035,5/2/2016 8:00:25 PM,79
2026352035,5/2/2016 8:00:40 PM,79
2026352035,5/2/2016 8:00:55 PM,79
2026352035,5/2/2016 8:01:10 PM,79
2026352035,5/2/2016 8:01:15 PM,78
2026352035,5/2/2016 8:01:30 PM,78
2026352035,5/2/2016 8:01:40 PM,79
2026352035,5/2/2016 8:01:55 PM,79
2026352035,5/2/2016 8:02:10 PM,79
2026352035,5/2/2016 8:02:25 PM,79
2026352035,5/2/2016 8:02:30 PM,78
2026352035,5/2/2016 8:02:35 PM,77
2026352035,5/2/2016 8:02:40 PM,79
2026352035,5/2/2016 8:02:45 PM,80
2026352035,5/2/2016 8:03:00 PM,81
2026352035,5/2/2016 8:03:15 PM,81
2026352035,5/2/2016 8:03:30 PM,81
2026352035,5/2/2016 8:03:45 PM,81
2026352035,5/2/2016 8:04:00 PM,81
2026352035,5/2/2016 8:04:15 PM,81
2026352035,5/2/2016 8:04:30 PM,81
2026352035,5/2/2016 8:04:45 PM,81
2026352035,5/2/2016 8:05:00 PM,81
2026352035,5/2/2016 8:05:15 PM,81
2026352035,5/2/2016 8:05:30 PM,81
2026352035,5/2/2016 8:05:45 PM,81
2026352035,5/2/2016 8:10:05 PM,81
2026352035,5/2/2016 8:10:10 PM,80
2026352035,5/2/2016 8:10:25 PM,80
2026352035,5/2/2016 8:10:40 PM,80
2026352035,5/2/2016 8:10:50 PM,80
2026352035,5/2/2016 8:11:00 PM,80
2026352035,5/2/2016 8:11:10 PM,73
2026352035,5/2/2016 8:11:20 PM,73
2026352035,5/2/2016 8:11:30 PM,72
2026352035,5/2/2016 8:11:35 PM,73
2026352035,5/2/2016 8:11:50 PM,73
2026352035,5/2/2016 8:12:05 PM,73
2026352035,5/2/2016 8:12:20 PM,73
2026352035,5/2/2016 8:12:35 PM,73
2026352035,5/2/2016 8:12:50 PM,73
2026352035,5/2/2016 8:13:05 PM,73
2026352035,5/2/2016 8:13:20 PM,73
2026352035,5/2/2016 8:13:35 PM,73
2026352035,5/2/2016 8:13:50 PM,73
2026352035,5/2/2016 8:14:05 PM,73
2026352035,5/2/2016 8:14:20 PM,73
2026352035,5/2/2016 8:14:35 PM,73
2026352035,5/2/2016 8:14:50 PM,73
2026352035,5/2/2016 8:15:05 PM,73
2026352035,5/2/2016 8:15:20 PM,73
2026352035,5/2/2016 8:15:35 PM,73
2026352035,5/2/2016 8:15:50 PM,73
2026352035,5/2/2016 10:24:00 PM,73
2026352035,5/2/2016 10:24:15 PM,73
2026352035,5/2/2016 10:24:30 PM,73
2026352035,5/2/2016 10:24:45 PM,73
2026352035,5/2/2016 10:25:00 PM,73
2026352035,5/2/2016 10:25:15 PM,73
2026352035,5/9/2016 4:08:05 PM,70
2026352035,5/9/2016 4:08:15 PM,73
2026352035,5/9/2016 4:08:25 PM,76
2026352035,5/9/2016 4:08:30 PM,80
2026352035,5/9/2016 4:08:40 PM,78
2026352035,5/9/2016 4:08:45 PM,76
2026352035,5/9/2016 4:08:50 PM,79
2026352035,5/9/2016 4:09:05 PM,79
2026352035,5/9/2016 4:09:20 PM,79
2026352035,5/9/2016 4:09:25 PM,81
2026352035,5/9/2016 4:09:30 PM,82
2026352035,5/9/2016 4:09:35 PM,86
2026352035,5/9/2016 4:09:40 PM,86
2026352035,5/9/2016 4:09:55 PM,86
2026352035,5/9/2016 4:10:00 PM,89
2026352035,5/9/2016 4:10:05 PM,90
2026352035,5/9/2016 4:10:10 PM,92
2026352035,5/9/2016 4:10:15 PM,93
2026352035,5/9/2016 4:10:20 PM,94
2026352035,5/9/2016 4:10:25 PM,95
2026352035,5/9/2016 4:10:35 PM,96
2026352035,5/9/2016 4:10:40 PM,97
2026352035,5/9/2016 4:10:45 PM,93
2026352035,5/9/2016 4:11:00 PM,93
2026352035,5/9/2016 4:11:10 PM,99
2026352035,5/9/2016 4:11:15 PM,100
2026352035,5/9/2016 4:11:30 PM,101
2026352035,5/9/2016 4:11:35 PM,102
2026352035,5/9/2016 4:11:40 PM,101
2026352035,5/9/2016 4:11:55 PM,101
2026352035,5/9/2016 4:12:10 PM,103
2026352035,5/9/2016 4:12:25 PM,103
2026352035,5/9/2016 4:12:30 PM,105
2026352035,5/9/2016 4:12:35 PM,104
2026352035,5/9/2016 4:12:40 PM,106
2026352035,5/9/2016 4:12:50 PM,107
2026352035,5/9/2016 4:12:55 PM,110
2026352035,5/9/2016 4:13:10 PM,110
2026352035,5/9/2016 4:13:25 PM,110
2026352035,5/9/2016 4:13:35 PM,109
2026352035,5/9/2016 4:13:40 PM,107
2026352035,5/9/2016 4:13:55 PM,106
2026352035,5/9/2016 4:14:00 PM,107
2026352035,5/9/2016 4:14:15 PM,109
2026352035,5/9/2016 4:14:30 PM,107
2026352035,5/9/2016 4:14:40 PM,106
2026352035,5/9/2016 4:14:45 PM,103
2026352035,5/9/2016 4:14:50 PM,102
2026352035,5/9/2016 4:15:00 PM,101
2026352035,5/9/2016 4:15:15 PM,101
2026352035,5/9/2016 4:15:30 PM,101
2026352035,5/9/2016 4:15:45 PM,101
2026352035,5/9/2016 4:15:55 PM,101
2026352035,5/9/2016 4:16:10 PM,101
2026352035,5/9/2016 4:16:15 PM,101
2026352035,5/9/2016 4:16:25 PM,97
2026352035,5/9/2016 4:16:30 PM,94
2026352035,5/9/2016 4:16:40 PM,89
2026352035,5/9/2016 4:16:45 PM,85
2026352035,5/9/2016 4:17:00 PM,85
2026352035,5/9/2016 4:17:15 PM,85
2026352035,5/9/2016 4:17:20 PM,86
2026352035,5/9/2016 4:17:35 PM,85
2026352035,5/9/2016 4:17:45 PM,87
2026352035,5/9/2016 4:17:50 PM,88
2026352035,5/9/2016 4:18:05 PM,88
2026352035,5/9/2016 4:18:15 PM,89
2026352035,5/9/2016 4:18:20 PM,90
2026352035,5/9/2016 4:18:35 PM,90
2026352035,5/9/2016 4:18:50 PM,90
2026352035,5/9/2016 4:19:05 PM,90
2026352035,5/9/2016 4:19:20 PM,90
2026352035,5/9/2016 4:19:35 PM,90
2026352035,5/9/2016 4:19:50 PM,89
2026352035,5/9/2016 4:20:05 PM,90
2026352035,5/9/2016 4:20:10 PM,89
